fioriId;RoleName;AppName;ApplicationType;App Launcher Title - Subtitle;Lighthouse;UITechnology;PrimaryODataServiceName;PrimaryODataServiceVersion;AdditionalODataServices;AdditionalODataServicesVersions;Link;Column1
F2216;Production Supervisor - Discrete Manufacturing;Scrap Reasons;Analytical;;;SAP Fiori: SAP Smart Business generic drill down app;C_MFGORDOPCONFSCRAPREASONQ_CDS;1;/SSB/SMART_BUSINESS_RUNTIME_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2216;
F2217;General Ledger Accountant;Display Line Items in General Ledger;Analytical;Display Line Items in General Ledger;;SAP Fiori (SAPUI5);FAC_GLV_GL_ACCOUNT_LINE_ITEMS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2217;
F2218;General Ledger Accountant;Display Line Item Entry;Analytical;Display Line Item Entry;;SAP Fiori elements;FAC_EV_GL_ACCOUNT_LINE_ITEMS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2218;
F2219;Quality Technician;Display Master Inspection Characteristic;Transactional;Display Master Inspection Characteristics;;SAP Fiori elements;QM_INSPSPEC_OBJECTPAGE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2219;
F2220;Administrator;Notes for Application Object (ReuseLibrary);Reuse Component;;;SAP Fiori (SAPUI5);;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2220;
F2222;Maintenance Planner - Resource Scheduling;Manage Work Center Utilization;Transactional;;;SAP Fiori (SAPUI5);RSH_EAM_ANALYZE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2222;
F2223;General Ledger Accountant;Reset Cleared Items;Transactional;Reset Cleared Items;;SAP Fiori elements;FIN_CLRG_RSET_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2223;
F2224;Configuration Expert - Business Process Configuration;Manage Imports for Master Data Remediation;Transactional;Master Data Remediation - Manage Imports;;SAP Fiori elements;CMD_QLTY_MANAGE_IMPORTS;1;APL_LOG_MANAGEMENT_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2224;
F2225;Design Engineer;Maintain Documents;Transactional;;;SAP Fiori (SAPUI5);CV_DOCUMENT_MANAGEMENT;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2225;
F2226;Configuration Expert - Business Process Configuration;Configure Custom Objects - Consolidation and Mass Processing;Transactional;Configure Custom Objects;;SAP Fiori (SAPUI5);MDC_CUSTOM_OBJECT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2226;
F2227;Maintenance Planner - Resource Scheduling;Resource Scheduling for Maintenance Planners;Analytical;Resource Scheduling for Maintenance Planners;;SAP Fiori elements: Overview Page;RSH_EAM_ANALYZE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2227;
F2228;Shipping Specialist;Schedule Delivery Creation;Transactional;Schedule Delivery Creation;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2228;
F2229;Purchaser;Manage Purchase Requisition Professional;Transactional;Manage Purchase Requisitions - Professional;;SAP Fiori elements;MM_PUR_PR_PROFNL_MAINTAIN_SRV;1;CA_BPF_LAYOUT_METADATA_SRV, CV_ATTACHMENT_SRV, C_SITNINSTANCETP_CDS;0001, 0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2229;
F2231;Transportation Scheduler (Oil & Gas);My Nominations;Transactional;My Nominations;;SAP Fiori (SAPUI5);TSW_MYNOMINATIONS_SRV_01;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2231;
F2232;Transportation Scheduler (Oil & Gas);Regional Inventory View;Analytical;;Yes;SAP Fiori (SAPUI5);TSW_REGIONAL_INVENTORY_SRV_01;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2232;
F2233;Transportation Scheduler (Oil & Gas);Mass Change Events;Transactional;Mass Change Events;;SAP Fiori (SAPUI5);TSW_MYEVENTS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2233;
F2234;Strategic Buyer;Supplier Evaluation by Questionnaire;Analytical;Supplier Evaluation By Questionnaire - Based on Supplier Scorecards;;SAP Fiori: SAP Smart Business generic drill down app;C_SUPLREVALBYQUESTIONAIRE_CDS;1;C_QUANTITYVARIANCE_CDS, C_PRICEVARIANCE_CDS, C_TIMEVARIANCE_CDS, C_SUPPLIEREVALUATION_CDS, C_SUPPLIEREVALOVERALLQRY_CDS;0001, 0001, 0001, 0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2234;
F2234A;Strategic Buyer;Supplier Evaluation by Questionnaire (Version 2);Analytical;;;SAP Fiori: SAP Smart Business generic drill down app;C_SUPLREVALBYQNAIREQRY_CDS;1;C_QUANTITYVARIANCE_CDS, C_PRICEVARIANCE_CDS, C_TIMEVARIANCE_CDS, C_SUPPLIEREVALUATION_CDS, C_SUPPLIEREVALOVERALLQRY_CDS;0001, 0001, 0001, 0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2234A;
F2235;Sales Manager;Sales Volume - Detailed Analysis;Analytical;;;SAP Fiori: Analysis Path Framework (APF);C_SALESVOLUMEANALYSISQUERY_CDS;1;C_SALESVOLUMEBYYEARQUERY_CDS;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2235;
F2241;Billing Clerk;Run Monthly Utilization;Transactional;Run Monthly Utilization;;SAP Fiori (SAPUI5);LO_MONTHLY_UTILIZATION_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2241;
F2242;Order-to-Cash Process Manager;Order-to-Cash Performance - Overview;Analytical;Order-to-Cash Performance - Overview;;SAP Fiori elements: Overview Page;C_PROCMONKPIO2C_CDS;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2242;
F2243;Hazardous Materials Manager;Monitor Approved Chemicals;Transactional;;;SAP Fiori elements;EHS_APPROVEDCHEMICALSLIST_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2243;
F2244;Hazardous Materials Manager;My Chemical Approvals;Transactional;;;SAP Fiori elements;C_MYCHEMICALAPPROVALSLIST_CDS;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2244;
F2246;Order Fulfillment Manager;Configure Order Fulfillment Responsibilities;Transactional;Configure Order Fulfillment Responsibilities;;SAP Fiori elements;ATP_RESPONSIBILITY_CONFIG;1;VOCABULARY_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2246;
F2247;Fraud Investigator;Manage Detection Methods;Transactional;;;SAP Fiori (SAPUI5);FRA_DETECTION_METHOD_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2247;
F2249;Other;Maintain Parameter Effectivity;Reuse Component;;;SAP Fiori elements;;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2249;
F2249A;Other;Product Unitization Reuse Lib;Reuse Component;;;SAP Fiori (SAPUI5);;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2249A;
F2250;Invoicing Specialist (Convergent Invoicing);Display Billing Documents;Transactional;Display Billing Documents, Display Billing Documents - obsolete;;SAP Fiori elements;O2C_CI_BILLDOC_DISPLAY_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2250;
F2251;Hazardous Materials Manager;Approved Chemicals;Analytical;;;SAP Fiori: SAP Smart Business generic drill down app;C_APPROVEDCHEMICALSQ_CDS;1;/SSB/SMART_BUSINESS_RUNTIME_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2251;
F2254;Quality Technician;Display Sample;Transactional;Display Samples;;SAP Fiori elements;QM_SAMPLE_OBJPAG_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2254;
F2255;Quality Planner;Display Sampling Procedure;Transactional;Display Sampling Procedures;;SAP Fiori elements;QM_SAMPLINGPROC_OBJECTPAGE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2255;
F2256;Quality Planner;Display Quality Info Record for Procurement;Transactional;Display Quality Info Records - Procurement;;SAP Fiori elements;QM_INFOREC_PROC_OBJECTPAGE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2256;
F2256A;Quality Engineer;Manage Quality Info Records;Transactional;Manage Quality Info Records;;SAP Fiori (SAPUI5);QM_INFOREC_PROC_MANAGE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2256A;
F2257;Accounts Payable Accountant;Schedule Accounts Payable Jobs;Transactional;Schedule Accounts Payable Jobs;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2257;
F2258;Internal Sales Representative;SD Reuse Library for FIORI Worklists;Reuse Component;;;SAP Fiori elements;;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2258;
F2259;Shipping Specialist;Schedule Goods Issue For Deliveries;Transactional;Schedule Goods Issue for Deliveries;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2259;
F2260;Production Planner;Planned Order Object Page;Fact sheet;;;SAP Fiori elements;MPE_PLANNEDORDER_OBJPG_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2260;
F2261;Production Planner;Production Order Object Page;Fact sheet;;;SAP Fiori elements;MPE_PRODORDER_OBJPG_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2261;
F2262;Production Planner;Work Center Object Page;Fact sheet;;;SAP Fiori elements;MPE_WORKCENTER_OBJPG_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2262;
F2263;Production Planner;Process Order Object Page;Fact sheet;;;SAP Fiori elements;MPE_PROCESSORDER_OBJPG_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2263;
F2264;Production Planner;Resource Object Page;Fact sheet;;;SAP Fiori elements;MPE_WORKCENTER_OBJPG_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2264;
F2265;Production Supervisor - Discrete Manufacturing;Production Order Confirmation Object Page;Fact sheet;;;SAP Fiori elements;MPE_PRODORDERCNF_OBJPG_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2265;
F2266;Production Supervisor - Process Manufacturing;Process Order Confirmation Object Page;Fact sheet;;;SAP Fiori elements;MPE_PROCORDERCNF_OBJPG_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2266;
F2270;Sales Manager;Sales Volume - Check Open Sales;Analytical;;;SAP Fiori: SAP Smart Business generic drill down app;C_SALESANALYTICSQRY_1_CDS;1;/SSB/SMART_BUSINESS_RUNTIME_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2270;
F2271;Sales Manager;Sales Volume - Profit Margin;Analytical;;;SAP Fiori: SAP Smart Business generic drill down app;C_SALESVOLUMEANALYTICSQRY_CDS;1;/SSB/SMART_BUSINESS_RUNTIME_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2271;
F2273;Configuration Expert - Business Process Configuration;Settings for Release Strategy Classes;Transactional;Settings for Release Strategy Classes;;SAP Fiori elements;MMPUR_REL_STRAT_CLASS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2273;
F2274;Configuration Expert - Business Process Configuration;Settings For Release Strategy;Transactional;Settings for Release Strategy;;SAP Fiori elements;MM_PUR_REL_STRATEGY_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2274;
F2279;Administrator;Manage Output Items;Transactional;Manage Output Items;;SAP Fiori elements;CA_OC_MANAGE_OR_ITEMS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2279;
F2280;Transportation Scheduler (Oil & Gas);Events Page;Reuse Component;;;SAP Fiori (SAPUI5);;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2280;
F2283;Contract Specialist - Leasing;Lease Contract;Transactional;Contract Management;;SAP Fiori (SAPUI5);RE_CN_CONTRACT_ODATA_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2283;
F2284;Accounts Receivable Accountant;Edit Journal Entry for Invoice Summary - Japan;Transactional;Edit Journal Entry for Invoice Summary - Japan;;SAP Fiori (SAPUI5);GLO_IS_JP_EDIT_INV_SUM_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2284;
F2286;Budget Responsible - Funds Management;Earmarked Funds: Approval;Transactional;My Inbox - All Items;;SAP Fiori: My Inbox;/IWPGW/TASKPROCESSING;2;C_EARMARKEDFUNDS_APPROVAL_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2286;
F2288;Administrator;Maintain Employees;Transactional;Maintain Employees;;SAP Fiori (SAPUI5);FS4BPU_EMPLOYEE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2288;
F2288A;Administrator;Maintain Employees V2;Transactional;Maintain Employees;;SAP Fiori elements;APS_BUM_EMPLOYEE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2288A;
F2292;Cost Accountant - Inventory;Schedule Inventory Accounting Jobs;Transactional;Schedule Inventory Accounting Jobs;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2292;
F2293;General Ledger Accountant;Manage Posting Periods;Transactional;Manage Posting Periods;;SAP Fiori (SAPUI5);FAC_GL_MAINT_POSTING_PERIOD_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2293;
F2300;Billing Clerk;Monitor NF-e;Transactional;Monitor NF-e  (Deprecated);;SAP Fiori (SAPUI5);J_1BNFE_MONITOR_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2300;
F2303;Returns & Refund Clerk;Sales Order without Charge;Fact sheet;;;SAP Fiori elements;SD_F2303_SOWOC_FS_SRV;1;SD_SO_PROCFLOW_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2303;
F2304;Legal Counsel;Manage Tasks for Legal Contract;Transactional;Manage Legal Tasks;;SAP Fiori elements;LCM_TASK_MANAGE;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2304;
F2305;Returns & Refund Clerk;Manage Sales Orders without Charge;Transactional;Manage Sales Orders Without Charge;;SAP Fiori elements;SD_F2305_SOWOC_WL_SRV;1;SD_SO_PROCFLOW_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2305;
F2308;Employee - Master Data Request;Request Customer Change;Transactional;Request Customer Change;;SAP Fiori elements;MDG_EDIT_CUSTOMER;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2308;
F2309;Strategic Buyer;Supplier Evaluation by Quality;Analytical;Supplier Evaluation by Quality - (Deprecated) Inspection Lot;;SAP Fiori: SAP Smart Business generic drill down app;C_SUPLREVALBYQUALITY_CDS;1;C_PRICEVARIANCE_CDS, C_SUPPLIEREVALOVERALLQRY_CDS, C_SUPLREVALBYQUESTIONAIRE_CDS, C_SUPPLIEREVALUATION_CDS, C_QUANTITYVARIANCE_CDS, C_TIMEVARIANCE_CDS;0001, 0001, 0001, 0001, 0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2309;
F2309A;Strategic Buyer;Supplier Evaluation by Quality (Version 2);Analytical;;;SAP Fiori: SAP Smart Business generic drill down app;C_SUPLREVALBYQUALITYQRY_CDS;1;MM_PUR_ANA_SUPPLEVALOVERALL_SRV, C_OPERATIONALSUPLREVALQRY_CDS, C_PRICEVARIANCEQUERY_CDS, C_SUPLREVALBYQUANTITYQRY_CDS, C_TIMEVARIANCEQUERY_CDS, C_SUPLREVALBYQUESTIONAIRE_CDS, C_SUPLREVALBYQLTYNOTIFQRY_CDS;0001, 0001, 0001, 0001, 0001, 0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2309A;
F2310;Legal Counsel;Manage Legal Transactions;Transactional;Manage Legal Transactions;;SAP Fiori elements;LCM_LEGALTR_MANAGE;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2310;
F2312;Purchaser;Adjust Operational Supplier Evaluation Score;Transactional;Adjust Operational Supplier Evaluation Score;;SAP Fiori elements;MM_PUR_SEV_ADJSC;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2312;
F2313A;Bank Back Office Employee;Manage Savings Accounts (Version 2);Transactional;Manage Savings Accounts;;SAP Fiori (SAPUI5);SAVINGSACCOUNTMAINTENANCE_SRV;1;BANKACCOUNTCONTRACTSEARCH_SRV, BUSINESSPARTNERSEARCH_SRV;0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2313A;
F2314;Project Manager (Commercial Project Management);Procurement Overview;Analytical;;;SAP Fiori (SAPUI5);CPD_MASTERPROJECT_OVERVIEW_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2314;
F2318;Analytics Specialist;Create Report;Transactional;Create Reports - Create report definition;;SAP Fiori (SAPUI5);/SSB/SMART_BUSINESS_DESIGNTIME_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2318;
F2319;Analytics Specialist;Report Workspace;Transactional;KPI Workspace - KPIs and evaluations;;SAP Fiori (SAPUI5);/SSB/SMART_BUSINESS_DESIGNTIME_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2319;
F2320;Analytics Specialist;Configure Report Visualization;Transactional;;;SAP Fiori (SAPUI5);/SSB/SMART_BUSINESS_DESIGNTIME_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2320;
F2321;Analytics Specialist;Publish Report;Transactional;;;SAP Fiori (SAPUI5);/SSB/SMART_BUSINESS_DESIGNTIME_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2321;
F2322;Analytics Specialist;Create Report Evaluation;Transactional;Create Report Evaluation - Define filters;;SAP Fiori (SAPUI5);/SSB/SMART_BUSINESS_DESIGNTIME_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2322;
F2324;Purchaser;Compare Supplier Quotations;Transactional;Compare Supplier Quotations;;SAP Fiori (SAPUI5);MM_PUR_QTN_COMPARE_SRV;1;MM_PUR_QTN_MAINTAIN_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2324;
F2325;Accounts Payable Accountant for China;Manage Incoming VAT Invoices - China;Transactional;Manage Incoming VAT Invoices - China;;SAP Fiori elements;FITAXCN_INPUT_INVC_MGMT_SRV;1;FITAXCN_INPUT_BF_STATUS_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2325;
F2326;Accounts Payable Accountant for China;Manage Input VAT Declaration - China;Transactional;Manage Input VAT Declaration - China;;SAP Fiori (SAPUI5);FITAXCN_INPUT_DECLN_MGMT_SRV;1;FITAXCN_INPUT_BF_STATUS_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2326;
F2327;Accounts Payable Accountant - Procurement for China;Process Incoming VAT Invoices - China;Transactional;Process Incoming VAT Invoices - China;;SAP Fiori (SAPUI5);FITAXCN_INPUT_INVC_PROC_SRV;1;FITAXCN_INPUT_BF_STATUS_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2327;
F2328;Accounts Receivable Accountant;Display Dunning History;Transactional;Display Dunning History;;SAP Fiori elements;FAR_DUNNING_HISTORY_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2328;
F2331;Treasury Risk Manager;Foreign Exchange Overview;Transactional, Analytical;Foreign Exchange Overview;Yes;SAP Fiori elements: Overview Page;C_TREASURYFINANCIALSTATUS_CDS;1;C_FTR_CL_KEYDATE_UTIL_Q_CDS, C_CASHPOSITIONOVERVIEW_CDS, C_LQDYFORECASTOVERVIEW_CDS, FXM_EXCHANGE_RATE_SRV, C_NONDELIVERABLEFWDNOMINAL_CDS, C_FXFORWARDNOMINAL_CDS, C_FXOPTIONNOMINAL_CDS;0001, 0001, 0001, 0001, 0001, 0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2331;
F2332;Cash Manager;Cash Flow Analyzer;Analytical;Cash Flow Analyzer;Yes;SAP Fiori (SAPUI5);FCLM_CASH_FLOW_ANALYZER_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2332;
F2334A;Cost Accountant - Sales;Projects - Baseline/EAC/Ongoing (Design Studio);Analytical, BW Query used;Projects - Baseline/EAC/Ongoing;;SAP Fiori: Design Studio;;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2334A;
F2335;Production Supervisor - Discrete Manufacturing;Manage Production Operations;Transactional;Manage Production Operations;;SAP Fiori (SAPUI5);PP_MPE_OPER_MANAGE;1;PP_MPE_AOR, MPE_WORKCENTER_POVER, MPE_PRODOPER_POVER, MPE_PRODNORD_POVER, MPE_MATERIAL_POVER, MPE_HOLD_SRV, MPE_EXEC_RR_SRV, MPE_OA_EXECUTION_SRV;0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2335;
F2336;Production Supervisor - Discrete Manufacturing;Manage Production Orders;Transactional;Manage Production Orders;;SAP Fiori (SAPUI5);PP_MPE_ORDER_MANAGE;1;MPE_HOLD_SRV, MPE_MATERIAL_POVER, MPE_PRODNORD_POVER, MPE_WORKCENTER_POVER, PP_MPE_AOR, LO_VCHCLF;0001, 0001, 0001, 0001, 0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2336;
F2337;Billing Clerk;Billing Document Request;Fact sheet;;;SAP Fiori elements;SD_F2337_EBDR_FS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2337;
F2338;Risk Manager (Governance, Risk, and Compliance);Manage Compliance Checks;Analytical;;;SAP Fiori (SAPUI5);FRA_COMPLIANCE_CHECKS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2338;
F2339;Risk Manager (Governance, Risk, and Compliance);Manage Compliance Scenarios;Analytical;;;SAP Fiori (SAPUI5);FRA_COMPLIANCE_CHECKS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2339;
F2341A;Bank Back Office Employee;Manage Notices of Withdrawal (Version 2);Transactional;;;SAP Fiori (SAPUI5);SAVACCTNOWMAINTAIN_SRV;1;BANKACCOUNTCONTRACTSEARCH_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2341A;
F2342A;Bank Back Office Employee;Display Activity in Bank Accounts (Version 2);Transactional;Display Bank Account Activity;;SAP Fiori (SAPUI5);BANKACCOUNTACTIVITYQUERY_SRV;1;BANKACCOUNTCONTRACTSEARCH_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2342A;
F2343;Quality Technician;Manage Inspection Lots;Transactional;Manage Inspection Lots;;SAP Fiori elements;QM_INSPLOTMNG_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2343;
F2344;Risk Manager (Governance, Risk, and Compliance);My Compliance Check Results;Analytical;;;SAP Fiori (SAPUI5);FRA_COMPLIANCE_CHECKS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2344;
